x,y,z,Bx,By,Bz
178,122,2,1750.1121,11219.4678,-14556.7842
180,122,2,60.1,11134.126,-14372.8643
182,122,2,-1530.146,10762.708,-13886.9277
184,122,2,-2923.2642,10146.082,-13139.6318
186,122,2,-4042.3262,9343.1465,-12192.9277
188,122,2,-4870.5039,8432.0303,-11132.0
190,122,2,-5409.0,7481.248,-10016.8643
190,120,2,-4567.6001,7463.2183,-8735.2324
188,120,2,-4045.9321,8269.7598,-9575.4561
186,120,2,-3289.874,9055.8682,-10384.7041
184,120,2,-2310.2441,9736.2002,-11081.6641
182,120,2,-1120.264,10269.8887,-11633.4238
180,120,2,227.178,10593.2266,-11987.7119
178,120,2,1659.962,10676.1641,-12109.6797
176,120,2,3108.3721,10509.0859,-11985.7764
174,120,2,4502.6919,10091.9922,-11617.9355
172,120,2,5770.8022,9459.7402,-11031.3281
170,120,2,6856.208,8647.1885,-10253.0557
168,120,2,7710.8301,7719.2441,-9341.2002
166,120,2,8326.2539,6722.7861,-8332.5439
164,120,2,8706.0859,5739.5503,-7304.5278
162,120,2,8880.376,4801.9902,-6286.1919
160,120,2,8899.6084,3950.9741,-5316.2559
160,120,4,7996.9062,3348.772,-5109.104
162,120,4,7927.1899,4006.2661,-5989.9839
164,120,4,7728.8604,4733.4761,-6911.52
166,120,4,7363.4521,5493.1401,-7831.1201
168,120,4,6814.1382,6261.2183,-8729.4238
170,120,4,6076.1104,6977.6104,-9538.6719
172,120,4,5154.1763,7607.458,-10229.8242
174,120,4,4086.8,8112.2983,-10762.2236
176,120,4,2918.4561,8451.2617,-11095.2158
178,120,4,1706.8401,8612.3301,-11221.0557
180,120,4,497.628,8579.876,-11130.0635
182,120,4,-644.272,8371.9297,-10845.4717
184,120,4,-1669.578,8004.1182,-10380.832
186,120,4,-2530.21,7512.5,-9780.6719
188,120,4,-3217.7542,6937.9443,-9089.5195
190,120,4,-3721.3921,6320.1162,-8348.0322
190,122,4,-4363.2603,6204.7241,-9465.1035
188,122,4,-3856.0161,6863.4199,-10407.9355
186,122,4,-3116.7861,7504.0859,-11310.1123
184,122,4,-2156.3879,8055.8042,-12094.1924
182,122,4,-994.054,8475.3018,-12713.7119
180,122,4,325.742,8718.1064,-13104.7842
178,122,4,1721.264,8751.7617,-13242.2402
176,122,4,3134.8162,8576.2705,-13100.9121
174,122,4,4478.6519,8196.4385,-12688.5439
172,122,4,5709.5,7632.7002,-12018.6875
170,122,4,6745.624,6929.5303,-11143.6162
168,122,4,7560.5801,6130.2002,-10117.5361
166,122,4,8132.7319,5288.8003,-8994.6563
164,122,4,8469.292,4466.6323,-7848.5439
162,122,4,8609.9258,3702.1602,-6733.4082
160,122,4,8601.5117,3012.2122,-5670.5439
160,124,4,9195.2998,2480.928,-6220.3682
162,124,4,9304.6826,3123.998,-7463.2798
164,124,4,9252.9961,3893.2781,-8818.4795
166,124,4,8968.1221,4737.082,-10210.4639
168,124,4,8400.7783,5626.562,-11616.0
170,124,4,7528.126,6496.8101,-12920.8643
172,124,4,6376.6104,7274.5039,-14034.0635
174,124,4,4997.916,7898.3423,-14874.2881
176,124,4,3464.1641,8337.0723,-15402.8154
178,124,4,1846.272,8555.8359,-15569.3115
